1,1,1,0.6
1,16,1,0.6
1,31,1,0.6
1,46,1,0.6
1,61,1,0.5999999999999998
1,76,1,0.5999999999999975
1,91,1,0.5999999999999653
1,106,1,0.5999999999995055
1,121,1,0.5999999999929416
1,136,1,0.5999999998992361
1,151,1,0.5999999985615102
1,166,1,0.5999999794643208
1,181,1,0.5999997068355999
1,196,1,0.599995814842353
1,211,1,0.5999402565947238
1,226,1,0.5991477874376301
1,241,1,0.5879700379980362
1,256,1,0.4519126883854873
1,271,0,0.312772559271541
1,286,0,0.5725474017747827
1,301,0,0.5980266118449223
1,316,0,0.5998615133319114
1,331,0,0.5999902979921793
1,346,0,0.599999320384527
1,361,0,0.5999999523940482
1,376,0,0.5999999966652829
1,391,0,0.5999999997664086
1,406,0,0.5999999999836373
1,421,0,0.5999999999988538
1,436,0,0.5999999999999197
1,451,0,0.5999999999999943
1,466,0,0.5999999999999995
1,481,0,0.6
1,496,0,0.6
16,1,1,0.6
16,16,1,0.6
16,31,1,0.6
16,46,1,0.6
16,61,1,0.5999999999999998
16,76,1,0.5999999999999969
16,91,1,0.5999999999999558
16,106,1,0.5999999999993696
16,121,1,0.5999999999910001
16,136,1,0.5999999998715192
16,151,1,0.5999999981658267
16,166,1,0.5999999738156
16,181,1,0.599999626195302
16,196,1,0.5999946636429403
16,211,1,0.5999238243102701
16,226,1,0.5989136251653038
16,241,1,0.5847115633341031
16,256,1,0.4185689587616697
16,271,0,0.3598555988780973
16,286,0,0.5783414405849899
16,301,0,0.5984516687349045
16,316,0,0.5998913856062695
16,331,0,0.5999923909757142
16,346,0,0.599999466996866
16,361,0,0.5999999626640078
16,376,0,0.5999999973846764
16,391,0,0.599999999816801
16,406,0,0.5999999999871672
16,421,0,0.599999999999101
16,436,0,0.599999999999937
16,451,0,0.5999999999999955
16,466,0,0.5999999999999996
16,481,0,0.6
16,496,0,0.6
31,1,1,0.6
31,16,1,0.6
31,31,1,0.6
31,46,1,0.6
31,61,1,0.5999999999999998
31,76,1,0.599999999999996
31,91,1,0.5999999999999436
31,106,1,0.5999999999991962
31,121,1,0.5999999999885245
31,136,1,0.5999999998361781
31,151,1,0.5999999976613032
31,166,1,0.5999999666130934
31,181,1,0.5999995233734069
31,196,1,0.5999931957885339
31,211,1,0.5999028728032637
31,226,1,0.5986152113473595
31,241,1,0.5805878294404186
31,256,1,0.3796592923426209
31,271,0,0.4013714380875962
31,286,0,0.5829340705146253
31,301,0,0.5987852821558698
31,316,0,0.5999148148290192
31,331,0,0.5999940324492093
31,346,0,0.5999995819807772
31,361,0,0.5999999707184446
31,376,0,0.5999999979488762
31,391,0,0.5999999998563222
31,406,0,0.5999999999899356
31,421,0,0.599999999999295
31,436,0,0.5999999999999506
31,451,0,0.5999999999999965
31,466,0,0.5999999999999998
31,481,0,0.6
31,496,0,0.6
46,1,1,0.6
46,16,1,0.6
46,31,1,0.6
46,46,1,0.6
46,61,1,0.5999999999999995
46,76,1,0.5999999999999949
46,91,1,0.5999999999999283
46,106,1,0.599999999998975
46,121,1,0.5999999999853679
46,136,1,0.599999999791116
46,151,1,0.5999999970180011
46,166,1,0.5999999574294034
46,181,1,0.5999993922684657
46,196,1,0.5999913241796854
46,211,1,0.5998761594674965
46,226,1,0.5982349717582606
46,241,1,0.57537961534551
46,256,1,0.3351054235085985
46,271,0,0.4372473523236887
46,286,0,0.5865662197473723
46,301,0,0.5990470816860571
46,316,0,0.5999331904692541
46,331,0,0.5999953198138828
46,346,0,0.5999996721594018
46,361,0,0.5999999770353101
46,376,0,0.599999998391362
46,391,0,0.5999999998873176
46,406,0,0.5999999999921067
46,421,0,0.5999999999994471
46,436,0,0.5999999999999612
46,451,0,0.5999999999999973
46,466,0,0.5999999999999998
46,481,0,0.6
46,496,0,0.6
61,1,1,0.6
61,16,1,0.6
61,31,1,0.6
61,46,1,0.6
61,61,1,0.5999999999999995
61,76,1,0.5999999999999935
61,91,1,0.5999999999999085
61,106,1,0.599999999998693
61,121,1,0.5999999999813431
61,136,1,0.5999999997336586
61,151,1,0.5999999961977468
61,166,1,0.5999999457195686
61,181,1,0.5999992251007182
61,196,1,0.5999889377601281
61,211,1,0.5998421002014114
61,226,1,0.5977505599801549
61,241,1,0.568818490405211
61,256,1,0.2851803169749018
61,271,0,0.4677130906751871
61,286,0,0.589433647016072
61,301,0,0.5992524996465607
61,316,0,0.5999476024329962
61,331,0,0.5999963294596432
61,346,0,0.5999997428839395
61,361,0,0.5999999819894478
61,376,0,0.599999998738391
61,391,0,0.5999999999116264
61,406,0,0.5999999999938096
61,421,0,0.5999999999995663
61,436,0,0.5999999999999696
61,451,0,0.5999999999999979
61,466,0,0.5999999999999999
61,481,0,0.6
61,496,0,0.6
76,1,1,0.6
76,16,1,0.6
76,31,1,0.6
76,46,1,0.6
76,61,1,0.5999999999999993
76,76,1,0.5999999999999918
76,91,1,0.5999999999998832
76,106,1,0.5999999999983335
76,121,1,0.5999999999762112
76,136,1,0.5999999996603963
76,151,1,0.5999999951518663
76,166,1,0.599999930788726
76,181,1,0.5999990119504495
76,196,1,0.5999858949279466
76,211,1,0.5997986756652413
76,226,1,0.5971335832053152
76,241,1,0.5605795468555015
76,256,1,0.2305744505280027
76,271,0,0.4932033775178742
76,286,0,0.5916941775324753
76,301,0,0.599413662215121
76,316,0,0.5999589056162915
76,331,0,0.5999971212974785
76,346,0,0.5999997983511869
76,361,0,0.5999999858748369
76,376,0,0.599999999010556
76,391,0,0.5999999999306911
76,406,0,0.599999999995145
76,421,0,0.5999999999996599
76,436,0,0.5999999999999761
76,451,0,0.5999999999999983
76,466,0,0.5999999999999999
76,481,0,0.6
76,496,0,0.6
91,1,1,0.6
91,16,1,0.6
91,31,1,0.6
91,46,1,0.6
91,61,1,0.5999999999999993
91,76,1,0.5999999999999895
91,91,1,0.5999999999998512
91,106,1,0.5999999999978752
91,121,1,0.5999999999696678
91,136,1,0.5999999995669821
91,151,1,0.5999999938182968
91,166,1,0.5999999117508777
91,181,1,0.5999987401693613
91,196,1,0.5999820151349626
91,211,1,0.5997433118723547
91,226,1,0.5963480013411486
91,241,1,0.550275397313449
91,256,1,0.1724078644234046
91,271,0,0.5142672480288836
91,286,0,0.5934742872518092
91,301,0,0.599540093804446
91,316,0,0.59996777055976
91,331,0,0.5999977423142137
91,346,0,0.5999998418525732
91,361,0,0.5999999889220369
91,376,0,0.5999999992240073
91,391,0,0.599999999945643
91,406,0,0.5999999999961924
91,421,0,0.5999999999997333
91,436,0,0.5999999999999813
91,451,0,0.5999999999999986
91,466,0,0.5999999999999999
91,481,0,0.6
91,496,0,0.6
106,1,1,0.6
106,16,1,0.6
106,31,1,0.6
106,46,1,0.6
106,61,1,0.5999999999999991
106,76,1,0.5999999999999867
106,91,1,0.5999999999998101
106,106,1,0.5999999999972908
106,121,1,0.5999999999613245
106,136,1,0.5999999994478725
106,151,1,0.5999999921179042
106,166,1,0.5999998874763158
106,181,1,0.5999983936300376
106,196,1,0.5999770681763272
106,211,1,0.5996727281298916
106,226,1,0.5953481241378193
106,241,1,0.5374532140683965
106,256,1,0.1121680969595231
106,271,0,0.5314952496939144
106,286,0,0.5948748542959883
106,301,0,0.5996392728823268
106,316,0,0.5999747231923702
106,331,0,0.5999982293604884
106,346,0,0.5999998759694739
106,361,0,0.5999999913118691
106,376,0,0.599999999391411
106,391,0,0.5999999999573693
106,406,0,0.5999999999970138
106,421,0,0.5999999999997908
106,436,0,0.5999999999999853
106,451,0,0.599999999999999
106,466,0,0.5999999999999999
106,481,0,0.6
106,496,0,0.6
121,1,1,0.6
121,16,1,0.6
121,31,1,0.6
121,46,1,0.6
121,61,1,0.5999999999999989
121,76,1,0.5999999999999831
121,91,1,0.5999999999997579
121,106,1,0.5999999999965456
121,121,1,0.5999999999506859
121,136,1,0.5999999992959993
121,151,1,0.599999989949787
121,166,1,0.5999998565245854
121,181,1,0.5999979517689674
121,196,1,0.5999707605355786
121,211,1,0.5995827434692287
121,226,1,0.594076119154462
121,241,1,0.5215974448934734
121,256,0,0.1484272135908381
121,271,0,0.5454677753254095
121,286,0,0.5959760451753067
121,301,0,0.5997170699800002
121,316,0,0.599980176011718
121,331,0,0.5999986113373394
121,346,0,0.5999999027263889
121,361,0,0.5999999931861464
121,376,0,0.599999999522701
121,391,0,0.5999999999665659
